citizen_id,party_voted_past,mvar1,mvar2,mvar3,mvar4,mvar5,mvar6,mvar7,mvar8,mvar9,mvar10,mvar11,mvar12,mvar13,mvar14,mvar15,mvar16,mvar17,mvar18,mvar19,mvar20,mvar21,mvar22,mvar23,mvar24,mvar25,v1,v2,v3,v4,v5
C73952,Centaur,0.047619048,0,0,0,0,0.047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.095238095,0,0,0,0
C73953,Ebony,0,0.333333333,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0.166666667,0,0,0,0,1,0,0,0,0,1.55,0,0,0
C73954,Tokugawa,0.047619048,0,0.761904762,0.19047619,0,0.047619048,0,0.571428571,0,0,0,0,0.142857143,0.111111111,0,0,0,0.125,0.090909091,0,1,0,1,1,0,1.095238095,0,2.601190476,1.392496392,0
C73955,Odyssey,0,0,0,0.428571429,0,0,0,0,0.095238095,0,0,0,0,0.222222222,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.746031746,0
C73956,Odyssey,0.142857143,0,0,0.238095238,0,0.142857143,0,0,0.19047619,0,0,0,0,0,0,0,0,0,0.090909091,0,0,0,0,1,0,0.285714286,0,0,1.519480519,0
C73957,Ebony,0.095238095,0.523809524,0,0.238095238,0.142857143,0.047619048,0.15,0,0.047619048,0.047619048,0,0.333333333,0,0.111111111,0.111111111,0.055555556,0.222222222,0,0.090909091,0,0,0.266666667,0,0.466666667,0.533333333,0.198412698,1.496031746,0,0.954401154,0.834920635
C73958,Odyssey,0.095238095,0,0,0.19047619,0,0.095238095,0,0,0.19047619,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1.19047619,1,0,1.380952381,0
C73959,Cosmos,0,0,0,0,0.238095238,0,0,0,0,0.142857143,0,0,0,0,0.111111111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.492063492
C73960,Cosmos,0,0,0,0.095238095,0.714285714,0,0,0,0.095238095,0.333333333,0,0,0,0,0.444444444,0,0,0,0,0,0,0,0,1,1,0,0,0,1.19047619,2.492063492
C73961,Ebony,0,0.238095238,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.166666667,0,0,0,0,1,0,0,0,0,1.504761905,0,0,0
C73962,Tokugawa,0.047619048,0,0.238095238,0,0,0.047619048,0,0.095238095,0,0,0,0,0,0,0,0,0,0.1875,0,0,1,0,1,0,0,1.095238095,0,1.520833333,0,0
C73963,Cosmos,0,0,0,0.476190476,0.761904762,0,0,0,0.095238095,0.285714286,0,0,0,0.222222222,0.444444444,0,0,0,0.181818182,0,0,0,0,1,1,0,0,0,1.975468975,2.492063492
C73964,Ebony,0,0.523809524,0,0.095238095,0,0,0.25,0,0,0,0,0.333333333,0,0.111111111,0,0,0,0,0,0,0,1,0,1,0,0,2.107142857,0,1.206349206,0
C73965,Centaur,0.047619048,0.142857143,0,0,0.095238095,0.047619048,0.05,0,0,0.095238095,0,0.166666667,0,0,0,0,0,0,0,0,1,0.2,0,0,0,1.095238095,0.55952381,0,0,0.19047619
C73966,Odyssey,0,0,0,0.428571429,0.047619048,0,0,0,0.380952381,0.047619048,0,0,0,0,0,0,0,0,0.090909091,0,0,0,0,1,0.8,0,0,0,1.9004329,0.895238095
C73967,Centaur,0.142857143,0,0,0.095238095,0,0.047619048,0,0,0,0,0.111111111,0,0,0.111111111,0,0,0,0,0,0,1,0,0,1,0,1.301587302,0,0,1.206349206,0
C73968,Ebony,0,0.714285714,0,0,0,0,0.4,0,0,0,0,0.166666667,0,0,0,0,0.277777778,0,0,0,0,0.6,0,0,0,0,2.158730159,0,0,0
C73969,Tokugawa,0,0.095238095,0.238095238,0.095238095,0,0,0,0.19047619,0.095238095,0,0,0,0,0,0,0,0.111111111,0.0625,0,0,0,1,1,1,0,0,1.206349206,1.491071429,1.19047619,0
C73970,Tokugawa,0.047619048,0,0.80952381,0,0,0.047619048,0,0.380952381,0,0,0,0,0.142857143,0,0,0,0,0.3125,0,0,0,0,0.933333333,0,0,0.095238095,0,2.579166667,0,0
C73971,Tokugawa,0.19047619,0,0,0,0,0.095238095,0,0,0,0,0.111111111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.396825397,0,0,0,0
C73972,Centaur,0.19047619,0,0,0,0,0.19047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.380952381,0,0,0,0
C73973,Ebony,0.047619048,0.142857143,0,0.095238095,0,0.047619048,0,0,0.095238095,0,0,0,0,0,0,0,0.055555556,0,0,0,1,1,0,1,0,1.095238095,1.198412698,0,1.19047619,0
C73974,Centaur,0.333333333,0,0,0.142857143,0,0.142857143,0,0,0,0,0.111111111,0,0,0.111111111,0,0,0,0,0,0,1,0,0,1,0,1.587301587,0,0,1.253968254,0
C73975,Centaur,0.142857143,0.19047619,0,0.047619048,0.142857143,0.142857143,0.15,0,0.047619048,0.142857143,0,0,0,0,0,0,0.055555556,0,0,0,0.333333333,0.733333333,0,1,0.866666667,0.619047619,1.129365079,0,1.095238095,1.152380952
C73976,Odyssey,0,0,0,0.285714286,0.142857143,0,0,0,0.142857143,0.142857143,0,0,0,0.111111111,0,0,0,0,0.090909091,0,0,0,0,1,0,0,0,0,1.630591631,0.285714286
C73977,Odyssey,0,0,0,0.476190476,0,0,0,0,0.285714286,0,0,0,0,0.222222222,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.984126984,0
C73978,Tokugawa,0,0,0.428571429,0,0,0,0,0.285714286,0,0,0,0,0,0,0,0,0,0.1875,0,0,0,0,1,0,0,0,0,1.901785714,0,0
C73979,Cosmos,0,0,0,0,0.523809524,0,0,0,0,0.238095238,0,0,0,0,0.222222222,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.984126984
C73980,Odyssey,0,0,0,0.380952381,0.047619048,0,0,0,0.19047619,0.047619048,0,0,0,0.222222222,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.793650794,1.095238095
C73981,Cosmos,0.19047619,0.047619048,0,0,0.619047619,0,0,0,0,0.523809524,0.222222222,0,0,0,0.111111111,0,0.055555556,0,0,0,1,1,0,0,1,1.412698413,1.103174603,0,0,2.253968254
C73982,Tokugawa,0,0.142857143,0.333333333,0.095238095,0,0,0.05,0.047619048,0,0,0,0.166666667,0.285714286,0.111111111,0,0,0,0.125,0,0,0,1,1,1,0,0,1.35952381,1.791666667,1.206349206,0
C73983,Odyssey,0,0,0,0.333333333,0,0,0,0,0.238095238,0,0,0,0,0.111111111,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,1.282539683,0
C73984,Centaur,0.714285714,0,0,0,0,0.428571429,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.476190476,0,0,0,0
C73985,Odyssey,0.047619048,0,0,0.666666667,0,0.047619048,0,0,0.380952381,0,0,0,0,0.111111111,0,0,0,0,0.090909091,0,0,0,0,1,0,0.095238095,0,0,2.24963925,0
C73986,Centaur,0.428571429,0,0,0,0,0.238095238,0,0,0,0,0.222222222,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0,0,1.555555556,0,0,0,0
C73987,Odyssey,0,0.095238095,0,0.19047619,0,0,0,0,0.095238095,0,0,0.166666667,0,0.111111111,0,0,0,0,0,0,0,0,0,1,0,0,0.261904762,0,1.396825397,0
C73988,Cosmos,0.047619048,0.095238095,0.095238095,0,0.19047619,0.047619048,0,0.047619048,0,0.19047619,0,0,0,0,0,0,0.111111111,0.0625,0,0,1,1,0,0,1,1.095238095,1.206349206,0.205357143,0,1.380952381
C73989,Odyssey,0,0,0,0.523809524,0,0,0,0,0.428571429,0,0,0,0,0.111111111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.063492063,0
C73990,Ebony,0,0.476190476,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0.222222222,0,0,0,0,1,0,0,0,0,1.898412698,0,0,0
C73991,Centaur,0.142857143,0,0,0,0,0.095238095,0,0,0,0,0,0,0,0,0,0.055555556,0,0,0,0,1,0,0,0,0,1.293650794,0,0,0,0
C73992,Cosmos,0,0.047619048,0,0,0.238095238,0,0.05,0,0,0.142857143,0,0,0,0,0.111111111,0,0,0,0,0,0,1,0,0,1,0,1.097619048,0,0,1.492063492
C73993,Centaur,0.047619048,0,0,0,0,0.047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,1,1,0,0,0.761904762,1,1,0,0
C73994,Odyssey,0.095238095,0,0,0.285714286,0,0,0,0,0.095238095,0,0.111111111,0,0,0.222222222,0,0,0,0,0,0,1,0,0,1,0,1.206349206,0,0,1.603174603,0
C73995,Cosmos,0,0,0.047619048,0,0.19047619,0,0,0.047619048,0,0.19047619,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1.095238095,0,1.380952381
C73996,Ebony,0,0.428571429,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0.111111111,0,0,0,0,1,0,0,0,0,1.83968254,0,0,0
C73997,Centaur,0.428571429,0,0,0,0,0.333333333,0,0,0,0,0.111111111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.873015873,0,0,0,0
C73998,Centaur,0.19047619,0.142857143,0,0,0,0.19047619,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.380952381,1.292857143,0,0,0
C73999,Cosmos,0,0,0,0,0.095238095,0,0,0,0,0.095238095,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1.19047619
C74000,Centaur,0.523809524,0,0,0.095238095,0,0.285714286,0,0,0,0,0.222222222,0,0,0.111111111,0,0,0,0,0,0,1,0,0,1,0,2.031746032,0,0,1.206349206,0
C74001,Cosmos,0.047619048,0,0,0,0.523809524,0.047619048,0,0,0,0.428571429,0,0,0,0,0.111111111,0,0,0,0,0,1,0,0,0,1,1.095238095,0,0,0,2.063492063
C74002,Odyssey,0,0,0,0.666666667,0,0,0,0,0.380952381,0,0,0,0,0.222222222,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.26984127,0
C74003,Cosmos,0,0.047619048,0,0,0.095238095,0,0,0,0,0.095238095,0,0,0,0,0,0,0.055555556,0,0,0,0,1,0,0,1,0,1.103174603,0,0,1.19047619
C74004,Cosmos,0.047619048,0,0,0,0.238095238,0.047619048,0,0,0,0.238095238,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.095238095,0,0,0,1.476190476
C74005,Centaur,0.285714286,0.047619048,0.047619048,0,0.095238095,0.285714286,0.05,0.047619048,0,0.095238095,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.571428571,0.097619048,1.095238095,0,1.19047619
C74006,Ebony,0.047619048,0.095238095,0,0,0,0.047619048,0.05,0,0,0,0,0,0,0,0,0,0.055555556,0,0,0,1,1,0,0,1,1.095238095,1.200793651,0,0,1
C74007,Tokugawa,0,0,0.428571429,0,0,0,0,0.238095238,0,0,0,0,0.285714286,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.952380952,0,0
C74008,Centaur,0.285714286,0,0,0.047619048,0,0.285714286,0,0,0.047619048,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1.571428571,0,0,1.095238095,0
C74009,Cosmos,0,0,0,0,0.19047619,0,0,0,0,0.095238095,0,0,0,0,0.111111111,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1.396825397
C74010,Cosmos,0.238095238,0,0,0.047619048,0.428571429,0.19047619,0,0,0.047619048,0.428571429,0,0,0,0,0,0.055555556,0,0,0,0,1,0,0,1,1,1.484126984,0,0,1.095238095,1.857142857
C74011,Tokugawa,0,0,0.095238095,0,0.142857143,0,0,0.095238095,0,0.047619048,0,0,0,0,0.111111111,0,0,0,0,0,0,0,1,0,1,0,0,1.19047619,0,1.301587302
C74012,Centaur,0.095238095,0,0,0,0,0.095238095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.19047619,0,0,0,0
C74013,Ebony,0,0.333333333,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.111111111,0,0,0,0,1,0,0,0,0,1.694444444,0,0,0
C74014,Centaur,0.095238095,0,0,0,0,0.095238095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.733333333,1,0,0,0,0.923809524,1,0,0,0
C74015,Centaur,0.714285714,0,0,0.047619048,0,0.285714286,0,0,0.047619048,0,0.444444444,0,0,0,0,0.055555556,0,0,0,0,0.2,0,0,1,0,1.7,0,0,1.095238095,0
C74016,Cosmos,0,0.047619048,0,0,0.095238095,0,0.05,0,0,0.095238095,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,1,0,0.897619048,0,0,1.19047619
C74017,Centaur,0.333333333,0.238095238,0,0.095238095,0,0.095238095,0.1,0,0.095238095,0,0,0,0,0,0,0.111111111,0.055555556,0,0,0,0.4,0.333333333,0,1,0,0.93968254,0.726984127,0,1.19047619,0
C74018,Ebony,0,0.476190476,0,0,0.047619048,0,0.25,0,0,0.047619048,0,0,0,0,0,0,0.222222222,0,0,0,0,0.4,0,0,0.8,0,1.348412698,0,0,0.895238095
C74019,Cosmos,0,0,0,0.047619048,0.333333333,0,0,0,0.047619048,0.047619048,0,0,0,0,0.222222222,0,0,0,0,0,0,0,0,0,1,0,0,0,0.095238095,1.603174603
C74020,Odyssey,0,0.238095238,0.095238095,0.476190476,0.047619048,0,0.05,0.047619048,0.238095238,0.047619048,0,0.333333333,0,0.222222222,0,0,0,0.0625,0.090909091,0,0,0,0,1,0,0,0.621428571,0.205357143,2.027417027,0.095238095
C74021,Tokugawa,0,0,0.095238095,0,0,0,0,0.047619048,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,1,0,0,0,0,1.205357143,0,0
C74022,Centaur,0.333333333,0.047619048,0,0,0.047619048,0.238095238,0.05,0,0,0.047619048,0.111111111,0,0,0,0,0,0,0,0,0,0.733333333,0.8,0,0,1,1.415873016,0.897619048,0,0,1.095238095
C74023,Cosmos,0,0,0,0,0.714285714,0,0,0,0,0.142857143,0,0,0,0,0.555555556,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.412698413
C74024,Odyssey,0.047619048,0,0,0.428571429,0,0.047619048,0,0,0.047619048,0,0,0,0,0.111111111,0,0,0,0,0.090909091,0,1,0,0,1,0,1.095238095,0,0,1.678210678,0
C74025,Odyssey,0.047619048,0.142857143,0,0.142857143,0,0.047619048,0.1,0,0.142857143,0,0,0,0,0,0,0,0.055555556,0,0,0,1,1,0,1,0,1.095238095,1.298412698,0,1.285714286,0
C74026,Cosmos,0,0,0,0,0.714285714,0,0,0,0,0.285714286,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.333333333
C74027,Cosmos,0.047619048,0,0.285714286,0,0.19047619,0.047619048,0,0.142857143,0,0.047619048,0,0,0,0,0.111111111,0,0,0.1875,0,0,1,0,1,0,1,1.095238095,0,1.616071429,0,1.349206349
C74028,Centaur,0.238095238,0,0,0,0.095238095,0.238095238,0,0,0,0.095238095,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.476190476,0,0,0,1.19047619
C74029,Cosmos,0,0,0,0.142857143,0.095238095,0,0,0,0.047619048,0,0,0,0,0.111111111,0.111111111,0,0,0,0,0,0,0,0,1,1,0,0,0,1.301587302,1.206349206
C74030,Centaur,0.285714286,0,0,0,0,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.571428571,0,0,0,0
C74031,Centaur,0.238095238,0.095238095,0,0,0.095238095,0.238095238,0,0,0,0,0,0,0,0,0.111111111,0,0.055555556,0,0,0,1,1,0,0,1,1.476190476,1.150793651,0,0,1.206349206
C74032,Ebony,0,0.714285714,0,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0.111111111,0,0,0,0,0,0,0,0,0,1.475396825,0,0,0
C74033,Ebony,0,0.142857143,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.292857143,0,0,0
C74034,Ebony,0,0.238095238,0,0,0.047619048,0,0.2,0,0,0.047619048,0,0,0,0,0,0,0.055555556,0,0,0,0,1,0,0,1,0,1.493650794,0,0,1.095238095
C74035,Centaur,0.285714286,0,0,0,0.047619048,0.285714286,0,0,0,0.047619048,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.466666667,1.571428571,0,0,0,0.561904762
C74036,Cosmos,0.19047619,0,0,0.285714286,0.095238095,0,0,0,0.285714286,0,0.222222222,0,0,0,0.111111111,0,0,0,0,0,0.266666667,0,0,1,1,0.679365079,0,0,1.571428571,1.206349206
C74037,Cosmos,0.095238095,0.047619048,0.19047619,0,0.285714286,0,0.05,0.047619048,0,0.095238095,0.111111111,0,0.142857143,0,0.111111111,0,0,0.0625,0,0.133333333,0,0.733333333,0.533333333,0,0.6,0.206349206,0.830952381,0.976785714,0,1.225396825
C74038,Odyssey,0,0,0,0.238095238,0.047619048,0,0,0,0.095238095,0.047619048,0,0,0,0.111111111,0,0,0,0,0.090909091,0,0,0,0,1,1,0,0,0,1.535353535,1.095238095
C74039,Centaur,0.380952381,0,0,0.095238095,0,0.19047619,0,0,0.095238095,0,0.222222222,0,0,0,0,0,0,0,0,0,0.133333333,0,0,1,0,0.926984127,0,0,1.19047619,0
C74040,Cosmos,0,0,0,0,0.476190476,0,0,0,0,0.285714286,0,0,0,0,0.222222222,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.984126984
C74041,Odyssey,0,0,0,0.238095238,0,0,0,0,0.238095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.476190476,0
C74042,Odyssey,0.047619048,0.047619048,0,0.285714286,0.095238095,0.047619048,0.05,0,0.047619048,0.095238095,0,0,0,0.111111111,0,0,0,0,0.090909091,0,0.466666667,0,0,1,0.666666667,0.561904762,0.097619048,0,1.535353535,0.857142857
C74043,Odyssey,0,0,0,0.333333333,0.095238095,0,0,0,0,0.095238095,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.666666667,1.19047619
C74044,Cosmos,0.095238095,0,0,0,0.285714286,0.095238095,0,0,0,0.095238095,0,0,0,0,0.111111111,0,0,0,0,0,1,0,0,0,0.2,1.19047619,0,0,0,0.692063492
C74045,Cosmos,0.142857143,0,0,0.047619048,0.19047619,0,0,0,0.047619048,0,0.111111111,0,0,0,0.222222222,0.055555556,0,0,0,0,1,0,0,1,0.733333333,1.30952381,0,0,1.095238095,1.146031746
C74046,Odyssey,0.047619048,0,0,0.476190476,0.047619048,0.047619048,0,0,0.095238095,0.047619048,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,1,1,0.095238095,0,0,1.904761905,1.095238095
C74047,Tokugawa,0,0,0.523809524,0,0.285714286,0,0,0.047619048,0,0,0,0,0.142857143,0,0.111111111,0,0,0.0625,0,0,0,0,1,0,1,0,0,1.776785714,0,1.396825397
C74048,Centaur,0.19047619,0,0,0.047619048,0.047619048,0,0,0,0.047619048,0.047619048,0,0,0,0,0,0.055555556,0,0,0,0,1,0,0,0.733333333,1,1.246031746,0,0,0.828571429,1.095238095
C74049,Odyssey,0,0,0,0.476190476,0.047619048,0,0,0,0.428571429,0.047619048,0,0,0,0,0,0,0,0,0.090909091,0,0,0,0,1,0,0,0,0,1.995670996,0.095238095
C74050,Odyssey,0,0,0,0.285714286,0,0,0,0,0.095238095,0,0,0,0,0.111111111,0,0,0,0,0.090909091,0,0,0,0,1,0,0,0,0,1.582972583,0
C74051,Cosmos,0,0,0,0,0.333333333,0,0,0,0,0.238095238,0,0,0,0,0.111111111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.682539683
C74052,Tokugawa,0,0,0.095238095,0,0,0,0,0.095238095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.19047619,0,0
C74053,Centaur,0.095238095,0.047619048,0,0,0.047619048,0.095238095,0.05,0,0,0.047619048,0,0,0,0,0,0,0,0,0,0,0.333333333,0.666666667,0,0,0.466666667,0.523809524,0.764285714,0,0,0.561904762
C74054,Odyssey,0.19047619,0.095238095,0,0.523809524,0,0,0.1,0,0.19047619,0,0.222222222,0,0,0.333333333,0,0,0,0,0.090909091,0,1,0.466666667,0,1,0,1.412698413,0.661904762,0,2.138528139,0
C74055,Ebony,0,0.095238095,0.047619048,0.047619048,0,0,0.1,0.047619048,0.047619048,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1.195238095,1.095238095,1.095238095,0
C74056,Ebony,0.238095238,0.523809524,0.047619048,0.095238095,0.19047619,0,0,0.047619048,0.095238095,0.047619048,0,0,0,0,0,0.277777778,0.333333333,0,0,0.2,0,0.066666667,0.466666667,1,0.333333333,0.515873016,0.923809524,0.561904762,1.19047619,0.771428571
C74057,Odyssey,0,0,0,0.095238095,0,0,0,0,0.095238095,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1.19047619,0
C74058,Ebony,0,0.047619048,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.933333333,0,0,0,0,1.030952381,0,0,0
C74059,Ebony,0.476190476,0.428571429,0.047619048,0.095238095,0.333333333,0.380952381,0.4,0.047619048,0.095238095,0.333333333,0.111111111,0,0,0,0,0,0.055555556,0,0,0,0,0.066666667,1,1,0.2,0.968253968,0.950793651,1.095238095,1.19047619,0.866666667
C74060,Cosmos,0.047619048,0.095238095,0.047619048,0,0.285714286,0.047619048,0.1,0,0,0.19047619,0,0,0,0,0.111111111,0,0,0.0625,0,0,1,1,1,0,1,1.095238095,1.195238095,1.110119048,0,1.587301587
C74061,Odyssey,0,0,0,0.476190476,0,0,0,0,0.380952381,0,0,0,0,0.111111111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.968253968,0
C74062,Tokugawa,0,0.095238095,0.571428571,0.333333333,0,0,0,0.285714286,0.142857143,0,0,0,0,0.222222222,0,0,0.111111111,0.375,0,0,0,1,1,1,0,0,1.206349206,2.232142857,1.698412698,0
C74063,Cosmos,0,0,0,0,0.238095238,0,0,0,0,0.142857143,0,0,0,0,0.111111111,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1.492063492
C74064,Ebony,0,0.571428571,0.142857143,0,0,0,0.35,0,0,0,0,0,0.142857143,0,0,0,0.277777778,0,0,0,0,0.866666667,1,0,0,0,2.065873016,1.285714286,0,0
C74065,Ebony,0,0.476190476,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0.111111111,0,0,0,0,1,0,0,0,0,1.637301587,0,0,0
C74066,Odyssey,0,0,0,0.619047619,0,0,0,0,0.619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.238095238,0
C74067,Ebony,0.047619048,0.80952381,0,0.19047619,0,0.047619048,0.4,0,0,0,0,0.5,0,0.111111111,0,0,0.055555556,0,0,0,1,1,0,1,0,1.095238095,2.765079365,0,1.301587302,0
C74068,Odyssey,0.047619048,0,0,0.380952381,0,0.047619048,0,0,0.095238095,0,0,0,0,0.222222222,0,0,0,0,0.181818182,0,1,0,0,1,0,1.095238095,0,0,1.88023088,0
C74069,Centaur,0.619047619,0,0,0,0,0.523809524,0,0,0,0,0.111111111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.253968254,0,0,0,0
C74070,Ebony,0,0.333333333,0,0,0,0,0.15,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.816666667,0,0,0
C74071,Centaur,0.428571429,0,0,0,0,0.428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.866666667,0,0,0,0,1.723809524,0,0,0,0
C74072,Odyssey,0,0.047619048,0,0.142857143,0,0,0.05,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1.097619048,0,1.285714286,0
C74073,Odyssey,0,0,0,0.333333333,0,0,0,0,0.285714286,0,0,0,0,0,0,0,0,0,0.090909091,0,0,0,0,1,0,0,0,0,1.70995671,0
C74074,Centaur,0.095238095,0,0,0.095238095,0,0.095238095,0,0,0.095238095,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1.19047619,0,0,1.19047619,0
C74075,Odyssey,0,0,0,0.142857143,0,0,0,0,0.047619048,0,0,0,0,0.111111111,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1.301587302,1
C74076,Tokugawa,0,0.095238095,0.333333333,0.095238095,0.047619048,0,0.05,0.142857143,0.095238095,0.047619048,0,0,0,0,0,0,0.055555556,0.125,0,0,0,0.466666667,1,1,0,0,0.667460317,1.601190476,1.19047619,0.095238095
C74077,Ebony,0.047619048,0.523809524,0,0,0.047619048,0.047619048,0.4,0,0,0.047619048,0,0.166666667,0,0,0,0,0.055555556,0,0,0,1,0.6,0,0,0.666666667,1.095238095,1.746031746,0,0,0.761904762
C74078,Centaur,0.095238095,0.047619048,0,0,0.428571429,0.095238095,0,0,0,0.047619048,0,0,0,0,0.222222222,0,0.055555556,0,0,0,1,1,0,0,1,1.19047619,1.103174603,0,0,1.698412698
C74079,Ebony,0,0.238095238,0,0,0.238095238,0,0.2,0,0,0.047619048,0,0,0,0,0.222222222,0,0.055555556,0,0,0,0,1,0,0,1,0,1.493650794,0,0,1.507936508
C74080,Odyssey,0,0,0,0.904761905,0,0,0,0,0.666666667,0,0,0,0,0.111111111,0,0,0,0,0.272727273,0,0,0,0,1,0,0,0,0,2.955266955,0
C74081,Cosmos,0.095238095,0,0.095238095,0,0.571428571,0,0,0.047619048,0,0.047619048,0,0,0,0,0.333333333,0.055555556,0,0.0625,0,0.133333333,0,0,0.333333333,0,0.466666667,0.150793651,0,0.538690476,0,1.552380952
C74082,Ebony,0.142857143,0.285714286,0,0.19047619,0,0.142857143,0.2,0,0.19047619,0,0,0.166666667,0,0,0,0,0,0,0,0,1,1,0,1,0,1.285714286,1.652380952,0,1.380952381,0
C74083,Tokugawa,0,0.047619048,0.19047619,0.047619048,0,0,0,0,0.047619048,0,0,0,0,0,0,0,0.055555556,0.1875,0,0,0,1,1,1,0,0,1.103174603,1.37797619,1.095238095,0
C74084,Ebony,0.047619048,0.238095238,0,0,0,0.047619048,0.05,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,1,1,0,0,0,1.095238095,1.454761905,0,0,0
C74085,Odyssey,0,0.19047619,0,0.857142857,0,0,0,0,0.619047619,0,0,0.166666667,0,0.222222222,0,0,0,0,0.090909091,0,0,0.333333333,0,1,1,0,0.69047619,0,2.789321789,1
C74086,Cosmos,0,0,0,0,0.333333333,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.666666667
C74087,Tokugawa,0,0,0.714285714,0,0,0,0,0.380952381,0,0,0,0,0.285714286,0,0,0,0,0.1875,0,0,0,0,1,0,0,0,0,2.568452381,0,0
C74088,Cosmos,0.047619048,0.047619048,0,0,0.047619048,0.047619048,0.05,0,0,0.047619048,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1.095238095,1.097619048,0,0,1.095238095
C74089,Odyssey,0,0.238095238,0,0.714285714,0,0,0,0,0.523809524,0,0,0.166666667,0,0.111111111,0,0,0.166666667,0,0,0,0,1,0,1,0,0,1.571428571,0,2.349206349,0
C74090,Cosmos,0,0.095238095,0,0.523809524,0.80952381,0,0,0,0.047619048,0.142857143,0,0,0,0.333333333,0.666666667,0,0.111111111,0,0,0,0,1,0,1,1,0,1.206349206,0,1.904761905,2.619047619
C74091,Odyssey,0,0,0,0.19047619,0,0,0,0,0.19047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.380952381,0
C74092,Centaur,0.19047619,0,0,0,0,0.19047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.380952381,0,0,0,0
